osmid,name,highway,maxspeed,width,oneway,reversed,length,lanes,geometry,service,ref,access,tunnel,bridge,junction
73069907,,service,,,False,True,1.868,,"LINESTRING (7.377741 51.4891948, 7.3777653 51.4891875)",parking_aisle,,,,,
73069908,,service,,,False,False,5.551,,"LINESTRING (7.3780127 51.4895982, 7.3779485 51.4895683)",parking_aisle,,,,,
53213707,Wandweg,residential,30,,False,False,45.300000000000004,,"LINESTRING (7.3780127 51.4895982, 7.3780456 51.4896588, 7.3780784 51.4897299, 7.3781313 51.4898658, 7.3781744 51.4899926)",,,,,,
53213707,Wandweg,residential,30,,False,True,20.9,,"LINESTRING (7.3780127 51.4895982, 7.377938 51.4894609, 7.3779167 51.48942)",,,,,,
73069913,,service,,,False,True,2.155,,"LINESTRING (7.3777934 51.4893206, 7.3778226 51.4893139)",parking_aisle,,,,,
73069901,,service,,,False,False,2.234,,"LINESTRING (7.3778811 51.4894376, 7.3778539 51.4894484)",parking_aisle,,,,,
73069908,,service,,,False,False,14.339,,"LINESTRING (7.3778811 51.4894376, 7.3778226 51.4893139)",parking_aisle,,,,,
73069908,,service,,,False,True,15.264,,"LINESTRING (7.3778811 51.4894376, 7.3779485 51.4895683)",parking_aisle,,,,,
73069908,,service,,,False,False,14.604,,"LINESTRING (7.3778226 51.4893139, 7.3777653 51.4891875)",parking_aisle,,,,,
73069908,,service,,,False,True,14.339,,"LINESTRING (7.3778226 51.4893139, 7.3778811 51.4894376)",parking_aisle,,,,,
73069913,,service,,,False,False,2.155,,"LINESTRING (7.3778226 51.4893139, 7.3777934 51.4893206)",parking_aisle,,,,,
52708978,,footway,,,False,True,13.703000000000001,,"LINESTRING (7.3730162 51.4868596, 7.3730426 51.4868554, 7.3732079 51.486829)",,,,,,
74042866,,service,,,False,False,5.389,,"LINESTRING (7.3730212 51.496333, 7.3730817 51.4963635)",,,,,,
368621023,,service,50,,True,False,35.042,2,"LINESTRING (7.3730212 51.496333, 7.3730178 51.4963361, 7.3730059 51.4963469, 7.3729428 51.4963982, 7.3728989 51.4964709, 7.3729451 51.4965477, 7.3730317 51.4965984)",,,,,,
74042866,,service,,,False,True,5.389,,"LINESTRING (7.3730817 51.4963635, 7.3730212 51.496333)",,,,,,
74042863,,service,,,False,False,156.31199999999998,,"LINESTRING (7.3730817 51.4963635, 7.3730463 51.4963907, 7.3729863 51.4964368, 7.3732845 51.4965872, 7.373667 51.4962933, 7.3737536 51.4962267, 7.373707 51.4962032, 7.3734555 51.4960763, 7.3731094 51.4963422, 7.3730817 51.4963635)",,,,,,
74042863,,service,,,False,True,156.312,,"LINESTRING (7.3730817 51.4963635, 7.3731094 51.4963422, 7.3734555 51.4960763, 7.373707 51.4962032, 7.3737536 51.4962267, 7.373667 51.4962933, 7.3732845 51.4965872, 7.3729863 51.4964368, 7.3730463 51.4963907, 7.3730817 51.4963635)",,,,,,
5045694,Hedwigstraße,residential,30,5.5,False,True,4.582,,"LINESTRING (7.3770254 51.487792, 7.3770302 51.4878331)",,,,,,
1038146462,,cycleway,,,False,True,10.235,,"LINESTRING (7.3770254 51.487792, 7.3768786 51.4878028)",,,,,,
5045694,Hedwigstraße,residential,30,5.5,False,False,30.972,,"LINESTRING (7.3770254 51.487792, 7.3769908 51.4875901, 7.3770113 51.4875157)",,,,,,
"[1038146462, 74436703]",,"['path', 'cycleway']",,,False,False,15.387,,"LINESTRING (7.3770254 51.487792, 7.3771722 51.4877794, 7.3772437 51.4877674)",,,,,,
78799033,,steps,,,False,False,9.665,,"LINESTRING (7.3730659 51.4924499, 7.372981 51.4925189)",,,permissive,,,
74436692,,footway,,,False,False,115.37899999999999,,"LINESTRING (7.3730659 51.4924499, 7.3728568 51.4923565, 7.3721852 51.4920042, 7.3720149 51.4919251, 7.3718707 51.4918879, 7.37171 51.4918731)",,,,,,
74436692,,footway,,,False,True,151.47899999999998,,"LINESTRING (7.3730659 51.4924499, 7.3734605 51.4925857, 7.3740772 51.4928316, 7.3746987 51.4930492, 7.3747997 51.4930975, 7.3748505 51.493142, 7.3748862 51.4931843)",,,,,,
1002271655,,service,,,False,False,6.445,,"LINESTRING (7.378825 51.495466, 7.3787319 51.4954666)",driveway,,,,,
1002271655,,service,,,False,True,6.113,,"LINESTRING (7.378825 51.495466, 7.3789133 51.4954655)",driveway,,,,,
74436684,,footway,,,False,False,34.179,,"LINESTRING (7.378825 51.495466, 7.378831 51.495567, 7.378835 51.4957733)",,,,,,
74436684,,footway,,,False,True,89.998,,"LINESTRING (7.378825 51.495466, 7.3788031 51.4953647, 7.3788181 51.4952307, 7.3788848 51.4951631, 7.3789735 51.4951178, 7.3790193 51.4950701, 7.3790243 51.4950142, 7.3789884 51.4949621, 7.3788888 51.4949237, 7.3788081 51.4949187, 7.3787025 51.4949603, 7.3786467 51.4949998)",,,,,,
74436705,,footway,,,False,False,13.536,,"LINESTRING (7.3742598 51.49486, 7.3743415 51.4947494)",,,,,,
"[56724225, 374587334]",,service,,,True,False,106.303,,"LINESTRING (7.3742598 51.49486, 7.3750396 51.4949846, 7.3750744 51.4950042, 7.3750633 51.4954297)",,,customers,,,
74436705,,footway,,,False,True,44.207,,"LINESTRING (7.3742598 51.49486, 7.3740472 51.4951898, 7.3740217 51.4952289)",,,,,,
58152631,,path,,,False,False,110.543,,"LINESTRING (7.3701096 51.4927571, 7.3698995 51.4929052, 7.3695696 51.4931457, 7.3692344 51.4933895, 7.3690765 51.4935149)",,,,,,
58152631,,path,,,False,True,150.604,,"LINESTRING (7.3701096 51.4927571, 7.3702455 51.4926614, 7.370605 51.4924176, 7.3709537 51.4921921, 7.3713372 51.491965, 7.3714901 51.4919049, 7.37171 51.4918731)",,,,,,
74436698,,footway,,,False,False,38.543,,"LINESTRING (7.3701096 51.4927571, 7.3701765 51.49279, 7.3704215 51.4928751, 7.3705928 51.4929276)",,,,,,
56724274,,service,,,False,True,5.621,,"LINESTRING (7.3738442 51.495721, 7.373764 51.4957289)",parking_aisle,,customers,,,
56724274,,service,,,False,False,9.926,,"LINESTRING (7.3738442 51.495721, 7.3738813 51.4957169, 7.3739858 51.495707)",parking_aisle,,customers,,,
74436705,,footway,,,False,False,17.898000000000003,,"LINESTRING (7.3738442 51.495721, 7.3738473 51.4955621, 7.373848 51.4955601)",,,,,,
74436705,,footway,,,False,True,49.67999999999999,,"LINESTRING (7.3738442 51.495721, 7.3738855 51.4958086, 7.3739453 51.4958939, 7.3740337 51.4959629, 7.3741271 51.4960125, 7.3742616 51.4960629)",,,,,,
74436705,,footway,,,False,False,22.329,,"LINESTRING (7.3738978 51.4954143, 7.3740217 51.4952289)",,,,,,
74436705,,footway,,,False,True,16.575,,"LINESTRING (7.3738978 51.4954143, 7.373848 51.4955601)",,,,,,
47157278,,service,,,True,False,14.071,,"LINESTRING (7.3738978 51.4954143, 7.3739428 51.4954144, 7.374101 51.4954171)",parking_aisle,,customers,,,
74436682,,footway,,,False,True,7.175,,"LINESTRING (7.3806773 51.4964001, 7.3805925 51.4964372)",,,,,,
74436697,,steps,,2,False,False,20.429,,"LINESTRING (7.3806773 51.4964001, 7.3809724 51.4963984)",,,,,,
74436684,,footway,,,False,True,75.628,,"LINESTRING (7.3806773 51.4964001, 7.3806794 51.4963008, 7.3806535 51.4962655, 7.3805847 51.4962345, 7.3804791 51.4962252, 7.3803834 51.4962469, 7.3802928 51.4963002, 7.3801822 51.4963579, 7.3800935 51.4963709, 7.3798764 51.4963729)",,,,,,
56725356,,service,,,False,True,7.609,,"LINESTRING (7.3748842 51.4939968, 7.3747743 51.4939962)",parking_aisle,,,,,
74436705,,footway,,,False,True,47.244,,"LINESTRING (7.3748842 51.4939968, 7.3746022 51.4943837)",,,,,,
56725356,,service,,,False,False,10.661999999999999,,"LINESTRING (7.3748842 51.4939968, 7.3749025 51.4939969, 7.3750382 51.4939977)",parking_aisle,,,,,
74436705,,footway,,,False,False,83.192,,"LINESTRING (7.3748842 51.4939968, 7.3753445 51.4933374, 7.3753479 51.4933083)",,,,,,
"[1031890701, 52791350]",,"['footway', 'steps']",,,False,True,13.828,,"LINESTRING (7.3738296 51.4948729, 7.3736727 51.4948483, 7.373636 51.4948423)",,,,,,
74436705,,footway,,,False,False,139.723,,"LINESTRING (7.3738296 51.4948729, 7.3736613 51.4951882, 7.3735392 51.4954612, 7.3735069 51.4956062, 7.3735069 51.4957341, 7.3735355 51.4958186, 7.3735654 51.4958822, 7.3736277 51.4959567, 7.3737543 51.4960601)",,,,,,
74436705,,footway,,,False,True,27.996,,"LINESTRING (7.3738296 51.4948729, 7.3739564 51.494687, 7.3739295 51.4946401)",,,,,,
74436684,,footway,,,False,False,16.411,,"LINESTRING (7.3789187 51.496384, 7.3791557 51.4963805)",,,,,,
74436708,,footway,,,False,True,11.347,,"LINESTRING (7.3789187 51.496384, 7.3787548 51.4963849)",,,,,,
74436684,,footway,,,False,True,50.391,,"LINESTRING (7.3789187 51.496384, 7.3788609 51.4963542, 7.3788428 51.4959479)",,,,,,
74436705,,footway,,,False,True,3.831,,"LINESTRING (7.3742616 51.4960629, 7.3742487 51.4960964)",,,,,,
74436684,,footway,,,False,False,42.933,,"LINESTRING (7.3742616 51.4960629, 7.3744617 51.4961067, 7.3746619 51.4961383, 7.3748604 51.49616)",,,,,,
74436705,,footway,,,False,False,49.68000000000001,,"LINESTRING (7.3742616 51.4960629, 7.3741271 51.4960125, 7.3740337 51.4959629, 7.3739453 51.4958939, 7.3738855 51.4958086, 7.3738442 51.495721)",,,,,,
1038146457,,footway,,,False,True,4.806,,"LINESTRING (7.3813856 51.4873894, 7.3814548 51.487386)",,,,,,
74436670,,footway,,,False,False,69.47200000000001,,"LINESTRING (7.3813856 51.4873894, 7.3814084 51.4873556, 7.381358 51.4870669, 7.3813076 51.4868118, 7.381344 51.486778)",,,,,,
74436670,,footway,,,False,True,113.33200000000001,,"LINESTRING (7.3813856 51.4873894, 7.3813547 51.487403, 7.3797629 51.4874972)",,,,,,
57815149,,service,,,False,True,6.812,,"LINESTRING (7.378835 51.4957733, 7.3787366 51.4957739)",driveway,,,,,
74436684,,footway,,,False,False,19.422,,"LINESTRING (7.378835 51.4957733, 7.3788428 51.4959479)",,,,,,
57815149,,service,,,False,False,83.848,,"LINESTRING (7.378835 51.4957733, 7.3789414 51.4957723, 7.3796515 51.4957684, 7.3796503 51.4955227)",driveway,,,,,
74436684,,footway,,,False,True,34.179,,"LINESTRING (7.378835 51.4957733, 7.378831 51.495567, 7.378825 51.495466)",,,,,,
53522272,,service,,,False,True,4.662,,"LINESTRING (7.3797629 51.4874972, 7.3797652 51.4875391)",parking_aisle,,,,,
53522272,,service,,,False,False,41.24999999999999,,"LINESTRING (7.3797629 51.4874972, 7.3797618 51.4874773, 7.3797603 51.4874601, 7.3797396 51.4872271, 7.3796651 51.4872291, 7.3796613 51.4871751)",parking_aisle,,,,,
74436670,,footway,,,False,False,113.33200000000001,,"LINESTRING (7.3797629 51.4874972, 7.3813547 51.487403, 7.3813856 51.4873894)",,,,,,
74436670,,footway,,,False,True,53.928999999999995,,"LINESTRING (7.3797629 51.4874972, 7.3791869 51.4875376, 7.3791455 51.4875331, 7.3790747 51.4875181, 7.3790043 51.4874914)",,,,,,
60180334,,service,,,False,False,6.602,,"LINESTRING (7.3729666 51.4921205, 7.3729096 51.4921681)",parking_aisle,,,,,
74436695,,footway,,,False,False,17.406,,"LINESTRING (7.3729666 51.4921205, 7.3731616 51.4922193)",,,,,,
74436695,,footway,,,False,True,15.873,,"LINESTRING (7.3729666 51.4921205, 7.3727852 51.4920332)",,,,,,
60180334,,service,,,False,True,16.697,,"LINESTRING (7.3729666 51.4921205, 7.3729915 51.4920997, 7.3731107 51.4920001)",parking_aisle,,,,,
27425989,,service,,,True,False,7.028,,"LINESTRING (7.3759763 51.4962543, 7.3759757 51.4963175)",parking_aisle,,,,,
74436684,,footway,,,False,True,17.331,,"LINESTRING (7.3759763 51.4962543, 7.3757281 51.4962339)",,,,,,
74436684,,footway,,,False,False,117.46900000000001,,"LINESTRING (7.3759763 51.4962543, 7.3761606 51.496263, 7.3767096 51.4963157, 7.3771999 51.4963387, 7.3776631 51.4963633)",,,,,,
45090421,,service,,,False,False,5.822,,"LINESTRING (7.3778869 51.4876876, 7.3779045 51.4877388)",parking_aisle,,permissive,,,
45090421,,service,,,False,True,7.345,,"LINESTRING (7.3778869 51.4876876, 7.3778626 51.4876233)",parking_aisle,,permissive,,,
74436703,,path,,,False,False,39.597,,"LINESTRING (7.3778869 51.4876876, 7.3784493 51.487623)",,,,,,
74436703,,path,,,False,True,45.41,,"LINESTRING (7.3778869 51.4876876, 7.3772437 51.4877674)",,,,,,
74436682,,footway,,,False,True,24.059,,"LINESTRING (7.3759247 51.4963773, 7.3755796 51.4963517)",,,,,,
74436682,,footway,,,False,False,54.153,,"LINESTRING (7.3759247 51.4963773, 7.3764175 51.4964159, 7.3767018 51.4964327)",,,,,,
"[1002271668, 1002271669, 1002271670, 1002271671, 1002271672]",,"['footway', 'steps']",,,False,True,36.062,,"LINESTRING (7.3759247 51.4963773, 7.3759169 51.496405, 7.375913 51.496419, 7.3759063 51.4964429, 7.3759024 51.496457, 7.3758955 51.4964797, 7.3755487 51.4964359)",,,,,,
74436708,,footway,,,False,False,11.139,,"LINESTRING (7.3785939 51.4963858, 7.3787548 51.4963849)",,,,,,
74436684,,footway,,,False,False,156.91899999999998,,"LINESTRING (7.3785939 51.4963858, 7.3786457 51.4963641, 7.3786786 51.4963232, 7.3786556 51.4962574, 7.3786437 51.4959584, 7.3786224 51.4950776, 7.3786467 51.4949998)",,,,,,
74436684,,footway,,,False,True,64.485,,"LINESTRING (7.3785939 51.4963858, 7.3781524 51.4963734, 7.3776631 51.4963633)",,,,,,
74436684,,footway,,,False,True,16.411,,"LINESTRING (7.3791557 51.4963805, 7.3789187 51.496384)",,,,,,
74436684,,footway,,,False,False,49.898,,"LINESTRING (7.3791557 51.4963805, 7.3793661 51.4963784, 7.3798764 51.4963729)",,,,,,
1002271661,,footway,,,False,False,32.458999999999996,,"LINESTRING (7.3791557 51.4963805, 7.3791549 51.4963692, 7.3791502 51.496141, 7.3790862 51.496107)",,,,,,
56743797,,service,,,False,False,19.034,,"LINESTRING (7.3749181 51.4963119, 7.3748833 51.4964817)",,,,,,
56743797,,service,,,False,True,9.461,,"LINESTRING (7.3749181 51.4963119, 7.3749354 51.4962275)",,,,,,
74436682,,footway,,,False,False,27.809,,"LINESTRING (7.3749181 51.4963119, 7.3753184 51.4963329)",,,,,,
74436682,,footway,,,False,True,51.668,,"LINESTRING (7.3749181 51.4963119, 7.3744834 51.4962866, 7.374289 51.4962637, 7.3741844 51.4962389)",,,,,,
57815157,,service,,,False,True,6.545,,"LINESTRING (7.3776631 51.4963633, 7.3776122 51.4964129)",driveway,,,,,
57815157,,service,,,False,False,12.622,,"LINESTRING (7.3776631 51.4963633, 7.3776653 51.4963449, 7.3776741 51.49625)",driveway,,,,,
74436684,,footway,,,False,False,64.485,,"LINESTRING (7.3776631 51.4963633, 7.3781524 51.4963734, 7.3785939 51.4963858)",,,,,,
74436684,,footway,,,False,True,117.46900000000001,,"LINESTRING (7.3776631 51.4963633, 7.3771999 51.4963387, 7.3767096 51.4963157, 7.3761606 51.496263, 7.3759763 51.4962543)",,,,,,
56724274,,service,,,False,False,6.761,,"LINESTRING (7.3748604 51.49616, 7.3748614 51.4962208)",parking_aisle,,customers,,,
56724274,,service,,,False,True,86.048,,"LINESTRING (7.3748604 51.49616, 7.3748598 51.4961193, 7.3747024 51.4960982, 7.3746049 51.4960834, 7.3744865 51.496065, 7.3743614 51.4960341, 7.3742482 51.4959857, 7.3741583 51.4959083, 7.3740331 51.4957892, 7.3739858 51.495707)",parking_aisle,,customers,,,
74436684,,footway,,,False,False,60.635999999999996,,"LINESTRING (7.3748604 51.49616, 7.3752748 51.496191, 7.3755986 51.4962202, 7.3757281 51.4962339)",,,,,,
74436684,,footway,,,False,True,42.933,,"LINESTRING (7.3748604 51.49616, 7.3746619 51.4961383, 7.3744617 51.4961067, 7.3742616 51.4960629)",,,,,,
36975462,,service,,,False,True,6.669,,"LINESTRING (7.3743415 51.4947494, 7.3742488 51.4947331)",parking_aisle,,,,,
74436705,,footway,,,False,False,44.489,,"LINESTRING (7.3743415 51.4947494, 7.3746022 51.4943837)",,,,,,
74436705,,footway,,,False,True,13.536,,"LINESTRING (7.3743415 51.4947494, 7.3742598 51.49486)",,,,,,
36975462,,service,,,False,False,23.25,,"LINESTRING (7.3743415 51.4947494, 7.3745553 51.494787, 7.3746649 51.4948058)",parking_aisle,,,,,
57815170,,service,,,False,True,6.705,,"LINESTRING (7.3767018 51.4964327, 7.3767017 51.4963724)",,,,,,
74436682,,footway,,,False,False,17.086,,"LINESTRING (7.3767018 51.4964327, 7.3769475 51.4964473)",,,,,,
57815170,,service,,,False,False,7.19,,"LINESTRING (7.3767018 51.4964327, 7.3767027 51.496443, 7.3767139 51.4964969)",,,,,,
74436682,,footway,,,False,True,54.153,,"LINESTRING (7.3767018 51.4964327, 7.3764175 51.4964159, 7.3759247 51.4963773)",,,,,,
74436705,,footway,,,False,False,6.388,,"LINESTRING (7.3741844 51.4962389, 7.3742088 51.4961835)",,,,,,
74436682,,footway,,,False,False,51.668,,"LINESTRING (7.3741844 51.4962389, 7.374289 51.4962637, 7.3744834 51.4962866, 7.3749181 51.4963119)",,,,,,
74436705,,footway,,,False,True,11.853,,"LINESTRING (7.3741844 51.4962389, 7.3741334 51.4962335, 7.3741047 51.4962552, 7.3740335 51.4962419)",,,,,,
1031892951,,footway,,,False,True,4.191,,"LINESTRING (7.3748862 51.4931843, 7.3749437 51.4931725)",,,,,,
74436692,,footway,,,False,False,151.47899999999998,,"LINESTRING (7.3748862 51.4931843, 7.3748505 51.493142, 7.3747997 51.4930975, 7.3746987 51.4930492, 7.3740772 51.4928316, 7.3734605 51.4925857, 7.3730659 51.4924499)",,,,,,
74436705,,footway,,,False,False,149.92,,"LINESTRING (7.3748862 51.4931843, 7.3749106 51.493241, 7.3749106 51.4933085, 7.374872 51.4934093, 7.3743688 51.4941165, 7.3742068 51.4943391, 7.3740921 51.4944099)",,,,,,
57815164,,service,,,False,True,7.652,,"LINESTRING (7.3781433 51.4964978, 7.378141 51.496429)",,,,,,
74436682,,footway,,,False,False,32.361,,"LINESTRING (7.3781433 51.4964978, 7.3786107 51.4965026)",,,,,,
57815164,,service,,,False,False,51.394,,"LINESTRING (7.3781433 51.4964978, 7.3781438 51.4965106, 7.3781585 51.4969599)",,,,,,
74436682,,footway,,,False,True,82.98100000000001,,"LINESTRING (7.3781433 51.4964978, 7.37785 51.4964877, 7.377247 51.4964651, 7.3769475 51.4964473)",,,,,,
60180336,,service,,,False,True,6.401,,"LINESTRING (7.3737986 51.4924957, 7.3737525 51.4925456)",parking_aisle,,,,,
74436695,,footway,,,False,False,52.762,,"LINESTRING (7.3737986 51.4924957, 7.3744499 51.4927421)",,,,,,
60180336,,service,,,False,False,36.352000000000004,,"LINESTRING (7.3737986 51.4924957, 7.373819 51.4924737, 7.3740609 51.4922125)",parking_aisle,,,,,
74436695,,footway,,,False,True,53.756,,"LINESTRING (7.3737986 51.4924957, 7.3734619 51.4923518, 7.3731616 51.4922193)",,,,,,
60180332,,service,,,False,True,6.409,,"LINESTRING (7.3731616 51.4922193, 7.3731161 51.4922695)",parking_aisle,,,,,
74436695,,footway,,,False,True,17.406,,"LINESTRING (7.3731616 51.4922193, 7.3729666 51.4921205)",,,,,,
60180332,,service,,,False,False,32.424,,"LINESTRING (7.3731616 51.4922193, 7.3731839 51.4921947, 7.3733919 51.4919654)",parking_aisle,,,,,
74436695,,footway,,,False,False,53.756,,"LINESTRING (7.3731616 51.4922193, 7.3734619 51.4923518, 7.3737986 51.4924957)",,,,,,
23494140,Steinsweg,secondary,50,,False,True,6.249,3,"LINESTRING (7.3787166 51.4875837, 7.3786724 51.4876327)",,,,,,
368626180,,cycleway,,,True,False,12.997,,"LINESTRING (7.3787166 51.4875837, 7.378896 51.4875493)",,,,,,
23494140,Steinsweg,secondary,50,,False,False,9.484,3,"LINESTRING (7.3787166 51.4875837, 7.3787496 51.4875476, 7.3787893 51.4875115)",,,,,,
74436682,,footway,,,False,False,18.202,,"LINESTRING (7.3753184 51.4963329, 7.3755796 51.4963517)",,,,,,
74436682,,footway,,,False,True,27.809,,"LINESTRING (7.3753184 51.4963329, 7.3749181 51.4963119)",,,,,,
1002271668,,footway,,,False,False,25.46,,"LINESTRING (7.3753184 51.4963329, 7.3753032 51.4964054, 7.3755487 51.4964359)",,,,,,
56724222,,service,,,True,False,6.259,,"LINESTRING (7.373848 51.4955601, 7.3737576 51.4955591)",parking_aisle,,customers,,,
74436705,,footway,,,False,False,16.575,,"LINESTRING (7.373848 51.4955601, 7.3738978 51.4954143)",,,,,,
74436705,,footway,,,False,True,17.898000000000003,,"LINESTRING (7.373848 51.4955601, 7.3738473 51.4955621, 7.3738442 51.495721)",,,,,,
57815165,,service,,,False,True,4.67,,"LINESTRING (7.3805925 51.4964372, 7.3805932 51.4963952)",,,,,,
74436682,,footway,,,False,False,7.175,,"LINESTRING (7.3805925 51.4964372, 7.3806773 51.4964001)",,,,,,
57815165,,service,,,False,False,70.408,,"LINESTRING (7.3805925 51.4964372, 7.3805916 51.4964908, 7.380552 51.4967313, 7.3804584 51.4968781, 7.3801695 51.4968817)",,,,,,
74436682,,footway,,,False,True,102.077,,"LINESTRING (7.3805925 51.4964372, 7.3804575 51.4964756, 7.3799366 51.4964985, 7.3791327 51.496502)",,,,,,
56724224,,service,,,False,True,6.721,,"LINESTRING (7.3746022 51.4943837, 7.3745131 51.4943597)",parking_aisle,,,,,
74436705,,footway,,,False,False,47.244,,"LINESTRING (7.3746022 51.4943837, 7.3748842 51.4939968)",,,,,,
74436705,,footway,,,False,True,44.489,,"LINESTRING (7.3746022 51.4943837, 7.3743415 51.4947494)",,,,,,
56724224,,service,,,False,False,34.89,,"LINESTRING (7.3746022 51.4943837, 7.3747401 51.4944209, 7.3748206 51.4944371, 7.3750894 51.4944449)",parking_aisle,,,,,
57815152,Pruzzenweg,unclassified,30,,False,True,5.916,2,"LINESTRING (7.3787548 51.4963849, 7.3787553 51.4964381)",,,,,,
74436708,,footway,,,False,False,11.347,,"LINESTRING (7.3787548 51.4963849, 7.3789187 51.496384)",,,,,,
74436708,,footway,,,False,True,11.139,,"LINESTRING (7.3787548 51.4963849, 7.3785939 51.4963858)",,,,,,
57815152,Pruzzenweg,unclassified,30,,False,False,48.456,2,"LINESTRING (7.3787548 51.4963849, 7.3787525 51.4961315, 7.3787444 51.4959492)",,,,,,
57815180,,service,,,False,True,7.486,,"LINESTRING (7.3786107 51.4965026, 7.378608 51.4964353)",,,,,,
74436682,,footway,,,False,True,32.361,,"LINESTRING (7.3786107 51.4965026, 7.3781433 51.4964978)",,,,,,
57815180,,service,,,False,False,31.464,,"LINESTRING (7.3786107 51.4965026, 7.3786111 51.4965141, 7.3786204 51.4967855)",,,,,,
